week,seller_id,product_id,qty,logistic_costs
2023-09-04,4,5_10,34,2856
2023-09-04,0,5_11,65,2832
2023-09-04,1,5_11,50,3245
2023-09-04,2,5_11,44,2419
2023-09-04,3,5_11,39,2242
2023-09-04,4,5_11,37,3422
2023-09-04,0,5_12,61,2420
2023-09-04,1,5_12,47,3135
2023-09-04,2,5_12,39,3025
2023-09-04,3,5_12,36,2750
2023-09-04,4,5_12,34,2640
2023-09-04,0,5_13,57,2964
2023-09-04,1,5_13,42,2028
2023-09-04,2,5_13,38,2808
2023-09-04,3,5_13,36,2860
2023-09-04,4,5_13,32,1664
2023-09-04,0,5_14,57,1820
2023-09-04,1,5_14,43,2912
2023-09-04,2,5_14,38,1612
2023-09-04,3,5_14,36,2808
2023-09-04,4,5_14,33,1716
2023-09-04,0,5_15,57,2652
2023-09-04,1,5_15,42,3016
2023-09-04,2,5_15,38,2548
2023-09-04,3,5_15,35,2132
2023-09-04,4,5_15,32,1612
2023-09-04,0,5_16,63,2964
2023-09-04,1,5_16,49,2223
2023-09-04,2,5_16,40,3078
2023-09-04,3,5_16,39,3021
2023-09-04,4,5_16,34,2394
2023-09-04,0,5_17,56,2448
2023-09-04,1,5_17,41,2193
2023-09-04,2,5_17,37,2754
2023-09-04,3,5_17,34,1785
2023-09-04,4,5_17,31,2295
2023-09-04,0,5_18,63,2223
2023-09-04,1,5_18,50,1995
2023-09-04,2,5_18,41,2166
2023-09-04,3,5_18,39,1881
2023-09-04,4,5_18,36,2508
2023-09-04,0,5_19,65,2419
2023-09-04,1,5_19,48,3245
2023-09-04,2,5_19,41,2419
2023-09-04,3,5_19,39,3009
2023-09-04,4,5_19,37,2419
2023-09-04,0,5_20,64,3306
2023-09-04,1,5_20,47,2726
2023-09-04,2,5_20,41,3074
2023-09-04,3,5_20,40,2320
2023-09-04,4,5_20,35,2436
2023-09-04,1,6_1,49,2100
2023-09-04,2,6_1,44,2880
2023-09-04,3,6_1,40,2940
2023-09-04,4,6_1,36,2580
2023-09-04,1,6_2,43,2700
2023-09-04,2,6_2,35,2450
2023-09-04,3,6_2,33,2700
2023-09-04,4,6_2,31,2150
2023-09-04,1,6_3,47,3190
2023-09-04,2,6_3,43,2900
2023-09-04,3,6_3,39,2262
2023-09-04,4,6_3,37,2204
2023-09-04,1,6_4,48,3127
2023-09-04,2,6_4,43,3127
2023-09-04,3,6_4,40,3186
2023-09-04,4,6_4,38,3009
2023-09-04,1,6_5,51,2360
2023-09-04,2,6_5,44,2832
2023-09-04,3,6_5,41,2478
2023-09-04,4,6_5,36,3422
2023-09-04,1,6_6,45,2916
2023-09-04,2,6_6,39,1944
2023-09-04,3,6_6,37,2430
2023-09-04,4,6_6,35,2862
2023-09-04,1,6_7,46,2600
2023-09-04,2,6_7,39,2080
2023-09-04,3,6_7,34,2704
2023-09-04,4,6_7,31,3016
2023-09-04,1,6_8,43,2322
2023-09-04,2,6_8,40,2592
2023-09-04,3,6_8,36,2484
2023-09-04,4,6_8,35,3024
2023-09-04,1,6_9,42,2500
2023-09-04,2,6_9,35,1550
2023-09-04,3,6_9,33,3000
2023-09-04,4,6_9,32,2950
2023-09-04,1,6_10,49,2912
2023-09-04,2,6_10,40,2744
2023-09-04,3,6_10,38,2688
2023-09-04,4,6_10,34,2072
2023-09-04,1,6_11,46,2499
2023-09-04,2,6_11,37,2040
2023-09-04,3,6_11,34,1632
2023-09-04,4,6_11,31,2448
2023-09-04,1,6_12,47,1961
2023-09-04,2,6_12,38,2809
2023-09-04,3,6_12,36,3021
2023-09-04,4,6_12,33,2438
2023-09-04,1,6_13,46,2646
2023-09-04,2,6_13,40,3186
2023-09-04,3,6_13,36,1620
2023-09-04,4,6_13,35,1728
2023-09-04,1,6_14,48,1980
2023-09-04,2,6_14,39,2585
2023-09-04,3,6_14,37,2695
2023-09-04,4,6_14,35,2035
2023-09-04,1,6_15,51,3600
2023-09-04,2,6_15,43,2520
2023-09-04,3,6_15,40,3120
2023-09-04,4,6_15,38,1860
2023-09-04,1,6_16,43,2916
2023-09-04,2,6_16,40,1674
2023-09-04,3,6_16,37,2862
2023-09-04,4,6_16,33,1836
2023-09-04,1,6_17,50,3249
2023-09-04,2,6_17,42,3363
2023-09-04,3,6_17,39,2679
2023-09-04,4,6_17,35,2622
2023-09-04,1,6_18,47,2916
2023-09-04,2,6_18,39,2970
2023-09-04,3,6_18,36,2808
2023-09-04,4,6_18,32,2052
2023-09-04,1,6_19,47,1870
2023-09-04,2,6_19,41,2640
2023-09-04,3,6_19,38,2860
2023-09-04,4,6_19,34,2365
2023-09-04,1,6_20,44,1976
2023-09-04,2,6_20,38,2340
2023-09-04,3,6_20,36,1820
2023-09-04,4,6_20,32,2340
2023-09-04,1,7_1,29,1050
2023-09-04,2,7_1,25,1435
2023-09-04,3,7_1,23,2100
2023-09-04,4,7_1,21,1365
2023-09-04,1,7_2,25,1650
2023-09-04,2,7_2,21,1170
2023-09-04,3,7_2,20,960
2023-09-04,4,7_2,18,1560
2023-09-04,1,7_3,30,1404
2023-09-04,2,7_3,26,1944
2023-09-04,3,7_3,25,1584
2023-09-04,4,7_3,23,1656
2023-09-04,1,7_4,34,1520
2023-09-04,2,7_4,27,1596
2023-09-04,3,7_4,25,2014
2023-09-04,4,7_4,23,1938
2023-09-04,1,7_5,27,1292
2023-09-04,2,7_5,25,1530
2023-09-04,3,7_5,24,1530
2023-09-04,4,7_5,21,1156
2023-09-04,1,7_6,30,1716
2023-09-04,2,7_6,24,1221
2023-09-04,3,7_6,23,1287
2023-09-04,4,7_6,21,1518
2023-09-04,1,7_7,29,1258
2023-09-04,2,7_7,25,1870
2023-09-04,3,7_7,23,1802
2023-09-04,4,7_7,21,1394
2023-09-04,1,7_8,25,1612
2023-09-04,2,7_8,22,1240
2023-09-04,3,7_8,20,1240
2023-09-04,4,7_8,20,1705
2023-09-04,1,7_9,27,1333
2023-09-04,2,7_9,23,1023
2023-09-04,3,7_9,21,1302
2023-09-04,4,7_9,20,1705
2023-09-04,1,7_10,30,1122
2023-09-04,2,7_10,25,1802
2023-09-04,3,7_10,23,1632
2023-09-04,4,7_10,21,1360
2023-09-04,1,7_11,27,1632
2023-09-04,2,7_11,24,1462
2023-09-04,3,7_11,23,2006
2023-09-04,4,7_11,21,1530
2023-09-04,1,7_12,30,1496
2023-09-04,2,7_12,25,1734
2023-09-04,3,7_12,23,1768
2023-09-04,4,7_12,21,1972
2023-09-04,1,7_13,30,1548
2023-09-04,2,7_13,26,1080
2023-09-04,3,7_13,25,1440
2023-09-04,4,7_13,22,1584
2023-09-04,1,7_14,35,2184
2023-09-04,2,7_14,29,1443
2023-09-04,3,7_14,27,1638
2023-09-04,4,7_14,24,1989
2023-09-04,1,7_15,25,1170
2023-09-04,2,7_15,22,1200
2023-09-04,3,7_15,21,1770
2023-09-04,4,7_15,18,1020
2023-09-04,1,7_16,25,1705
2023-09-04,2,7_16,23,1519
2023-09-04,3,7_16,21,1209
2023-09-04,4,7_16,19,1550
2023-09-04,1,7_17,33,1813
2023-09-04,2,7_17,26,1369
2023-09-04,3,7_17,25,1332
2023-09-04,4,7_17,22,1517
2023-09-04,1,7_18,30,1645
2023-09-04,2,7_18,25,1995
2023-09-04,3,7_18,24,1085
2023-09-04,4,7_18,23,1470
2023-09-04,1,7_19,28,1088
2023-09-04,2,7_19,23,1536
2023-09-04,3,7_19,22,1408
2023-09-04,4,7_19,20,1568
2023-09-04,1,7_20,28,1705
2023-09-04,2,7_20,22,1519
2023-09-04,3,7_20,21,1271
2023-09-04,4,7_20,19,1581
2023-09-04,0,8_1,57,2912
2023-09-04,1,8_1,44,1612
2023-09-04,2,8_1,38,2288
2023-09-04,3,8_1,36,2652
2023-09-04,4,8_1,32,3016
2023-09-04,0,8_2,64,3074
2023-09-04,1,8_2,47,2146
2023-09-04,2,8_2,41,2436
2023-09-04,3,8_2,39,2900
2023-09-04,4,8_2,36,1972
2023-09-04,0,8_3,62,2856
2023-09-04,1,8_3,46,3304
2023-09-04,2,8_3,40,2968
2023-09-04,3,8_3,38,2184
2023-09-04,4,8_3,36,2128
2023-09-04,0,8_4,65,2891
2023-09-04,1,8_4,51,2183
2023-09-04,2,8_4,41,2301
2023-09-04,3,8_4,38,2301
2023-09-04,4,8_4,36,2596
2023-09-04,0,8_5,57,2236
2023-09-04,1,8_5,45,1872
2023-09-04,2,8_5,39,2496
2023-09-04,3,8_5,36,2392
2023-09-04,4,8_5,32,2028
2023-09-04,0,8_6,64,1740
2023-09-04,1,8_6,51,3422
2023-09-04,2,8_6,43,2726
2023-09-04,3,8_6,38,3190
2023-09-04,4,8_6,37,2784
2023-09-04,0,8_7,58,2332
2023-09-04,1,8_7,47,2597
2023-09-04,2,8_7,39,2067
2023-09-04,3,8_7,35,1855
2023-09-04,4,8_7,34,2491
2023-09-04,0,8_8,59,3078
2023-09-04,1,8_8,44,2106
2023-09-04,2,8_8,39,2862
2023-09-04,3,8_8,36,3078
2023-09-04,4,8_8,33,1944
2023-09-04,0,8_9,57,2860
2023-09-04,1,8_9,43,1560
2023-09-04,2,8_9,37,1924
2023-09-04,3,8_9,35,2392
2023-09-04,4,8_9,33,1664
2023-09-04,0,8_10,65,2301
2023-09-04,1,8_10,50,1947
2023-09-04,2,8_10,42,3363
2023-09-04,3,8_10,41,2773
2023-09-04,4,8_10,37,3481
2023-09-04,0,8_11,61,2255
2023-09-04,1,8_11,46,3245
2023-09-04,2,8_11,40,3245
2023-09-04,3,8_11,37,2860
2023-09-04,4,8_11,36,2640
2023-09-04,0,8_12,66,2700
2023-09-04,1,8_12,53,3420
2023-09-04,2,8_12,43,2340
2023-09-04,3,8_12,40,2280
2023-09-04,4,8_12,37,1980
2023-09-04,0,8_13,66,2160
2023-09-04,1,8_13,53,2340
2023-09-04,2,8_13,44,3240
2023-09-04,3,8_13,42,2340
2023-09-04,4,8_13,39,3360
2023-09-04,0,8_14,59,2862
2023-09-04,1,8_14,49,2916
2023-09-04,2,8_14,38,1620
2023-09-04,3,8_14,37,3078
2023-09-04,4,8_14,33,1782
2023-09-04,0,8_15,61,3245
2023-09-04,1,8_15,47,2695
2023-09-04,2,8_15,41,1925
2023-09-04,3,8_15,36,3080
2023-09-04,4,8_15,35,2365
2023-09-04,0,8_16,59,2430
2023-09-04,1,8_16,48,1944
2023-09-04,2,8_16,39,2808
2023-09-04,3,8_16,37,2484
2023-09-04,4,8_16,35,2808
2023-09-04,0,8_17,61,2695
2023-09-04,1,8_17,48,2530
2023-09-04,2,8_17,39,2420
2023-09-04,3,8_17,36,2090
2023-09-04,4,8_17,35,2640
2023-09-04,0,8_18,61,1705
2023-09-04,1,8_18,46,1980
2023-09-04,2,8_18,41,3135
2023-09-04,3,8_18,38,2585
2023-09-04,4,8_18,34,2145
2023-09-04,0,8_19,64,2842
2023-09-04,1,8_19,49,3248
2023-09-04,2,8_19,41,3422
2023-09-04,3,8_19,40,3248
2023-09-04,4,8_19,38,3190
2023-09-04,0,8_20,63,2679
2023-09-04,1,8_20,49,1881
2023-09-04,2,8_20,41,2052
2023-09-04,3,8_20,37,2850
2023-09-04,4,8_20,35,1824
2023-09-04,0,9_1,64,1798
2023-09-04,1,9_1,47,2958
2023-09-04,2,9_1,42,2668
2023-09-04,3,9_1,39,2262
2023-09-04,4,9_1,37,1798
2023-09-04,0,9_2,56,2958
2023-09-04,1,9_2,42,2703
2023-09-04,2,9_2,38,2652
2023-09-04,3,9_2,34,2754
2023-09-04,4,9_2,33,2601
2023-09-04,0,9_3,59,1998
2023-09-04,1,9_3,45,2862
2023-09-04,2,9_3,40,2646
2023-09-04,3,9_3,36,2754
2023-09-04,4,9_3,33,1890
2023-09-04,0,9_4,63,3135
2023-09-04,1,9_4,51,1767
2023-09-04,2,9_4,40,2850
2023-09-04,3,9_4,38,3363
2023-09-04,4,9_4,35,2793
2023-09-04,0,9_5,55,1850
2023-09-04,1,9_5,44,2100
2023-09-04,2,9_5,36,2650
2023-09-04,3,9_5,35,1800
2023-09-04,4,9_5,30,2800
2023-09-04,0,9_6,56,2346
2023-09-04,1,9_6,45,1581
2023-09-04,2,9_6,37,1632
2023-09-04,3,9_6,33,2550
2023-09-04,4,9_6,32,1836
2023-09-04,0,9_7,62,2296
2023-09-04,1,9_7,50,1792
2023-09-04,2,9_7,41,2352
2023-09-04,3,9_7,37,3024
2023-09-04,4,9_7,35,2520
2023-09-04,0,9_8,58,1908
2023-09-04,1,9_8,43,2809
2023-09-04,2,9_8,37,1696
2023-09-04,3,9_8,35,2067
2023-09-04,4,9_8,32,2703
2023-09-04,0,9_9,66,2040
2023-09-04,1,9_9,52,3540
2023-09-04,2,9_9,44,3240
2023-09-04,3,9_9,39,2220
2023-09-04,4,9_9,38,3300
2023-09-04,0,9_10,61,2860
2023-09-04,1,9_10,44,2530
2023-09-04,2,9_10,41,1650
2023-09-04,3,9_10,38,3245
2023-09-04,4,9_10,34,3300
2023-09-04,0,9_11,56,1989
2023-09-04,1,9_11,46,2652
2023-09-04,2,9_11,36,1581
2023-09-04,3,9_11,34,1734
2023-09-04,4,9_11,33,2958
2023-09-04,0,9_12,64,2030
2023-09-04,1,9_12,47,3480
2023-09-04,2,9_12,42,1740
2023-09-04,3,9_12,38,2204
2023-09-04,4,9_12,37,2378
2023-09-04,0,9_13,61,3245
2023-09-04,1,9_13,45,3245
2023-09-04,2,9_13,41,2750
2023-09-04,3,9_13,36,2915
2023-09-04,4,9_13,35,2090
2023-09-04,0,9_14,63,2508
2023-09-04,1,9_14,50,2109
2023-09-04,2,9_14,41,2394
2023-09-04,3,9_14,38,1767
2023-09-04,4,9_14,35,2565
2023-09-04,0,9_15,64,3248
2023-09-04,1,9_15,51,3364
2023-09-04,2,9_15,42,2262
2023-09-04,3,9_15,38,1798
2023-09-04,4,9_15,37,1856
2023-09-04,0,9_16,58,2756
2023-09-04,1,9_16,47,3180
2023-09-04,2,9_16,38,2756
2023-09-04,3,9_16,35,2173
2023-09-04,4,9_16,32,2173
2023-09-04,0,9_17,63,1767
2023-09-04,1,9_17,47,1824
2023-09-04,2,9_17,42,2736
2023-09-04,3,9_17,37,3192
2023-09-04,4,9_17,34,2052
2023-09-04,0,9_18,61,2970
2023-09-04,1,9_18,48,2530
2023-09-04,2,9_18,41,1815
2023-09-04,3,9_18,36,3245
2023-09-04,4,9_18,36,2420
2023-09-04,0,9_19,66,3600
2023-09-04,1,9_19,51,3180
2023-09-04,2,9_19,43,3420
2023-09-04,3,9_19,41,1860
2023-09-04,4,9_19,38,2220
2023-09-04,0,9_20,58,3074
2023-09-04,1,9_20,47,2650
2023-09-04,2,9_20,38,1696
2023-09-04,3,9_20,36,2544
2023-09-04,4,9_20,34,1961
2023-09-04,1,10_1,45,3135
2023-09-04,2,10_1,40,1870
2023-09-04,3,10_1,38,2035
2023-09-04,4,10_1,35,3135
2023-09-04,1,10_2,42,1820
2023-09-04,2,10_2,37,2496
2023-09-04,3,10_2,34,2288
2023-09-04,4,10_2,32,2444
2023-09-04,1,10_3,45,2862
2023-09-04,2,10_3,39,3132
2023-09-04,3,10_3,37,2268
2023-09-04,4,10_3,35,2052
2023-09-04,1,10_4,46,1664
2023-09-04,2,10_4,38,1976
2023-09-04,3,10_4,36,2236
2023-09-04,4,10_4,32,2496
2023-09-04,1,10_5,50,2160
2023-09-04,2,10_5,44,3480
2023-09-04,3,10_5,40,1980
2023-09-04,4,10_5,37,2760
2023-09-04,1,10_6,47,2320
2023-09-04,2,10_6,43,1856
2023-09-04,3,10_6,38,2378
2023-09-04,4,10_6,37,1740
2023-09-04,1,10_7,46,2915
2023-09-04,2,10_7,41,2310
2023-09-04,3,10_7,37,1980
2023-09-04,4,10_7,35,2255
2023-09-04,1,10_8,50,2820
2023-09-04,2,10_8,44,2280
2023-09-04,3,10_8,40,3120
2023-09-04,4,10_8,36,2460
2023-09-04,1,10_9,48,1650
2023-09-04,2,10_9,41,3190
2023-09-04,3,10_9,37,1980
2023-09-04,4,10_9,35,2365
2023-09-04,1,10_10,50,2183
2023-09-04,2,10_10,42,2419
2023-09-04,3,10_10,38,3481
2023-09-04,4,10_10,38,2183
2023-09-04,1,10_11,47,3248
2023-09-04,2,10_11,39,1904
2023-09-04,3,10_11,38,1792
2023-09-04,4,10_11,34,2072
2023-09-04,1,10_12,45,1976
2023-09-04,2,10_12,38,2288
2023-09-04,3,10_12,36,1768
2023-09-04,4,10_12,33,1716
2023-09-04,1,10_13,45,2530
2023-09-04,2,10_13,39,2695
2023-09-04,3,10_13,38,1980
2023-09-04,4,10_13,33,2035
2023-09-04,1,10_14,46,2160
2023-09-04,2,10_14,38,3024
2023-09-04,3,10_14,36,1620
2023-09-04,4,10_14,33,2646
2023-09-04,1,10_15,49,1815
2023-09-04,2,10_15,41,2640
2023-09-04,3,10_15,37,2200
2023-09-04,4,10_15,35,2640
2023-09-04,1,10_16,52,3480
2023-09-04,2,10_16,42,3120
2023-09-04,3,10_16,41,2280
2023-09-04,4,10_16,38,2760
2023-09-04,1,10_17,53,3304
2023-09-04,2,10_17,42,3481
2023-09-04,3,10_17,39,2596
2023-09-04,4,10_17,37,2773
2023-09-04,1,10_18,52,2040
2023-09-04,2,10_18,43,1800
2023-09-04,3,10_18,41,2220
2023-09-04,4,10_18,38,1860
2023-09-04,1,10_19,53,2040
2023-09-04,2,10_19,43,3120
2023-09-04,3,10_19,40,2820
2023-09-04,4,10_19,37,1860
2023-09-04,1,10_20,46,2420
2023-09-04,2,10_20,40,1815
2023-09-04,3,10_20,37,2255
2023-09-04,4,10_20,33,3190
2023-09-11,0,1_1,63,2793
2023-09-11,1,1_1,51,2736
2023-09-11,2,1_1,40,2736
2023-09-11,3,1_1,39,3249
2023-09-11,4,1_1,36,2223
2023-09-11,0,1_2,64,3074
2023-09-11,1,1_2,49,3364
2023-09-11,2,1_2,43,2088
2023-09-11,3,1_2,40,2146
2023-09-11,4,1_2,37,2030
2023-09-11,0,1_3,56,2754
2023-09-11,1,1_3,43,2601
2023-09-11,2,1_3,37,2295
2023-09-11,3,1_3,34,2499
2023-09-11,4,1_3,32,3060
2023-09-11,0,1_4,66,1920
2023-09-11,1,1_4,49,1860
2023-09-11,2,1_4,43,2220
2023-09-11,3,1_4,40,2820
2023-09-11,4,1_4,38,2700
2023-09-11,0,1_5,66,2640
2023-09-11,1,1_5,49,2100
2023-09-11,2,1_5,45,1980
2023-09-11,3,1_5,42,2580
2023-09-11,4,1_5,38,2160
2023-09-11,0,1_6,63,2394
2023-09-11,1,1_6,46,2850
2023-09-11,2,1_6,41,1767
2023-09-11,3,1_6,37,2109
2023-09-11,4,1_6,35,1710
2023-09-11,0,1_7,55,1600
2023-09-11,1,1_7,40,1550
2023-09-11,2,1_7,36,2500
2023-09-11,3,1_7,33,1650
2023-09-11,4,1_7,31,2950
2023-09-11,0,1_8,64,2842
2023-09-11,1,1_8,52,2668
2023-09-11,2,1_8,42,3480
2023-09-11,3,1_8,38,3190
2023-09-11,4,1_8,36,3190
2023-09-11,0,1_9,58,2544
2023-09-11,1,1_9,47,2226
2023-09-11,2,1_9,38,2491
2023-09-11,3,1_9,37,2067
2023-09-11,4,1_9,33,2544
2023-09-11,0,1_10,56,2448
2023-09-11,1,1_10,44,1581
2023-09-11,2,1_10,38,1632
2023-09-11,3,1_10,34,1734
2023-09-11,4,1_10,32,2244
2023-09-11,0,1_11,56,1836
2023-09-11,1,1_11,43,2142
2023-09-11,2,1_11,38,1581
2023-09-11,3,1_11,34,1581
2023-09-11,4,1_11,31,3060
2023-09-11,0,1_12,57,2444
2023-09-11,1,1_12,45,2080
2023-09-11,2,1_12,37,3016
2023-09-11,3,1_12,35,1716
2023-09-11,4,1_12,34,1872
2023-09-11,0,1_13,56,2397
2023-09-11,1,1_13,42,2958
2023-09-11,2,1_13,36,3060
2023-09-11,3,1_13,34,1683
2023-09-11,4,1_13,32,2907
2023-09-11,0,1_14,59,1890
2023-09-11,1,1_14,44,2862
2023-09-11,2,1_14,40,2052
2023-09-11,3,1_14,35,2862
2023-09-11,4,1_14,33,2160
2023-09-11,0,1_15,58,1749
2023-09-11,1,1_15,47,3127
2023-09-11,2,1_15,38,1855
2023-09-11,3,1_15,37,1908
2023-09-11,4,1_15,32,2597
2023-09-11,0,1_16,58,3127
2023-09-11,1,1_16,43,2968
2023-09-11,2,1_16,38,1696
2023-09-11,3,1_16,36,2067
2023-09-11,4,1_16,33,2915
2023-09-11,0,1_17,66,2220
2023-09-11,1,1_17,53,2400
2023-09-11,2,1_17,44,2400
2023-09-11,3,1_17,40,2100
2023-09-11,4,1_17,38,3000
2023-09-11,0,1_18,59,1782
2023-09-11,1,1_18,45,2376
2023-09-11,2,1_18,40,2970
2023-09-11,3,1_18,35,2700
2023-09-11,4,1_18,35,1782
2023-09-11,0,1_19,57,3068
2023-09-11,1,1_19,43,2808
2023-09-11,2,1_19,37,2652
2023-09-11,3,1_19,34,2652
2023-09-11,4,1_19,33,2600
2023-09-11,0,1_20,57,1612
2023-09-11,1,1_20,45,2912
2023-09-11,2,1_20,38,2340
2023-09-11,3,1_20,34,2184
2023-09-11,4,1_20,32,1612
2023-09-11,1,2_1,27,990
2023-09-11,2,2_1,21,1470
2023-09-11,3,2_1,21,1470
2023-09-11,4,2_1,19,1260
2023-09-11,1,2_2,33,2145
2023-09-11,2,2_2,27,1287
2023-09-11,3,2_2,27,1443
2023-09-11,4,2_2,24,2223
2023-09-11,1,2_3,26,1560
2023-09-11,2,2_3,22,990
2023-09-11,3,2_3,20,1620
2023-09-11,4,2_3,19,1440
2023-09-11,1,2_4,34,1292
2023-09-11,2,2_4,28,1900
2023-09-11,3,2_4,25,1862
2023-09-11,4,2_4,24,2014
2023-09-11,1,2_5,29,1692
2023-09-11,2,2_5,26,1152
2023-09-11,3,2_5,25,2124
2023-09-11,4,2_5,23,1224
2023-09-11,1,2_6,30,1855
2023-09-11,2,2_6,26,1890
2023-09-11,3,2_6,23,2100
2023-09-11,4,2_6,22,1715
2023-09-11,1,2_7,29,1925
2023-09-11,2,2_7,25,1855
2023-09-11,3,2_7,24,1855
2023-09-11,4,2_7,22,1470
2023-09-11,1,2_8,36,2080
2023-09-11,2,2_8,29,1640
2023-09-11,3,2_8,27,1760
2023-09-11,4,2_8,25,1440
2023-09-11,1,2_9,35,2400
2023-09-11,2,2_9,29,1480
2023-09-11,3,2_9,27,1680
2023-09-11,4,2_9,25,2160
2023-09-11,1,2_10,30,1998
2023-09-11,2,2_10,27,2035
2023-09-11,3,2_10,25,1739
2023-09-11,4,2_10,23,1850
2023-09-11,1,2_11,27,1110
2023-09-11,2,2_11,21,1590
2023-09-11,3,2_11,20,1200
2023-09-11,4,2_11,19,1230
2023-09-11,1,2_12,31,1400
2023-09-11,2,2_12,25,1330
2023-09-11,3,2_12,24,1085
2023-09-11,4,2_12,22,1050
2023-09-11,1,2_13,27,1302
2023-09-11,2,2_13,22,1023
2023-09-11,3,2_13,20,1829
2023-09-11,4,2_13,19,1674
2023-09-11,1,2_14,34,2301
2023-09-11,2,2_14,28,1287
2023-09-11,3,2_14,26,1872
2023-09-11,4,2_14,24,1677
2023-09-11,1,2_15,33,1295
2023-09-11,2,2_15,27,1517
2023-09-11,3,2_15,25,2146
2023-09-11,4,2_15,24,1147
2023-09-11,1,2_16,32,1406
2023-09-11,2,2_16,28,1710
2023-09-11,3,2_16,26,1634
2023-09-11,4,2_16,24,1710
2023-09-11,1,2_17,31,1295
2023-09-11,2,2_17,25,1435
2023-09-11,3,2_17,24,1505
2023-09-11,4,2_17,23,1715
2023-09-11,1,2_18,28,1156
2023-09-11,2,2_18,24,1394
2023-09-11,3,2_18,24,1734
2023-09-11,4,2_18,21,1394
2023-09-11,1,2_19,31,1677
2023-09-11,2,2_19,29,1989
2023-09-11,3,2_19,26,2184
2023-09-11,4,2_19,24,2067
2023-09-11,1,2_20,35,1200
2023-09-11,2,2_20,29,1880
2023-09-11,3,2_20,27,1600
2023-09-11,4,2_20,25,2240
2023-09-11,0,3_1,62,3248
2023-09-11,1,3_1,45,2912
2023-09-11,2,3_1,39,1736
2023-09-11,3,3_1,37,3136
2023-09-11,4,3_1,36,2912
2023-09-11,0,3_2,58,1696
2023-09-11,1,3_2,43,2014
2023-09-11,2,3_2,39,2703
2023-09-11,3,3_2,35,2650
2023-09-11,4,3_2,32,1802
2023-09-11,0,3_3,63,2508
2023-09-11,1,3_3,49,3078
2023-09-11,2,3_3,42,2850
2023-09-11,3,3_3,39,2793
2023-09-11,4,3_3,36,1767
2023-09-11,0,3_4,66,3060
2023-09-11,1,3_4,51,1980
2023-09-11,2,3_4,43,2760
2023-09-11,3,3_4,39,3300
2023-09-11,4,3_4,36,3000
2023-09-11,0,3_5,63,2622
2023-09-11,1,3_5,50,2565
2023-09-11,2,3_5,42,2679
2023-09-11,3,3_5,38,3135
2023-09-11,4,3_5,36,1995
2023-09-11,0,3_6,61,2255
2023-09-11,1,3_6,49,2310
2023-09-11,2,3_6,39,3135
2023-09-11,3,3_6,36,3190
2023-09-11,4,3_6,35,2530
2023-09-11,0,3_7,57,2288
2023-09-11,1,3_7,42,1716
2023-09-11,2,3_7,37,3120
2023-09-11,3,3_7,34,2912
2023-09-11,4,3_7,33,1612
2023-09-11,0,3_8,62,3192
2023-09-11,1,3_8,50,1904
2023-09-11,2,3_8,40,3360
2023-09-11,3,3_8,37,2912
2023-09-11,4,3_8,34,1736
2023-09-11,0,3_9,63,2793
2023-09-11,1,3_9,49,3420
2023-09-11,2,3_9,40,2793
2023-09-11,3,3_9,37,2394
2023-09-11,4,3_9,34,2280
2023-09-11,0,3_10,59,1674
2023-09-11,1,3_10,46,2322
2023-09-11,2,3_10,40,1890
2023-09-11,3,3_10,38,2592
2023-09-11,4,3_10,34,2646
2023-09-11,0,3_11,64,2320
2023-09-11,1,3_11,49,2552
2023-09-11,2,3_11,42,1856
2023-09-11,3,3_11,39,2494
2023-09-11,4,3_11,37,2378
2023-09-11,0,3_12,61,2420
2023-09-11,1,3_12,47,2640
2023-09-11,2,3_12,41,1980
2023-09-11,3,3_12,36,1870
2023-09-11,4,3_12,33,1815
2023-09-11,0,3_13,55,2700
2023-09-11,1,3_13,41,1950
2023-09-11,2,3_13,36,2800
2023-09-11,3,3_13,34,2600
2023-09-11,4,3_13,32,2100
2023-09-11,0,3_14,58,1855
2023-09-11,1,3_14,44,2332
2023-09-11,2,3_14,38,1961
2023-09-11,3,3_14,36,3180
2023-09-11,4,3_14,34,2703
2023-09-11,0,3_15,63,2850
2023-09-11,1,3_15,49,2907
2023-09-11,2,3_15,42,2109
2023-09-11,3,3_15,37,2508
2023-09-11,4,3_15,34,3420
2023-09-11,0,3_16,56,2805
2023-09-11,1,3_16,44,2448
2023-09-11,2,3_16,37,1785
2023-09-11,3,3_16,35,2550
2023-09-11,4,3_16,31,1938
2023-09-11,0,3_17,65,2478
2023-09-11,1,3_17,48,3186
2023-09-11,2,3_17,42,2596
2023-09-11,3,3_17,40,2065
2023-09-11,4,3_17,36,3127
2023-09-11,0,3_18,66,2100
2023-09-11,1,3_18,53,3000
2023-09-11,2,3_18,43,2760
2023-09-11,3,3_18,39,1980
2023-09-11,4,3_18,39,3420
2023-09-11,0,3_19,59,2322
2023-09-11,1,3_19,47,2160
2023-09-11,2,3_19,40,3240
2023-09-11,3,3_19,37,1674
2023-09-11,4,3_19,34,1944
2023-09-11,0,3_20,64,3016
2023-09-11,1,3_20,50,2784
2023-09-11,2,3_20,43,1798
2023-09-11,3,3_20,39,3248
2023-09-11,4,3_20,36,2378
2023-09-11,1,4_1,26,1860
2023-09-11,2,4_1,22,930
2023-09-11,3,4_1,21,1364
2023-09-11,4,4_1,20,1860
2023-09-11,1,4_2,33,1332
